id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22907016,Cozy Family Home--Walk to lakes and parks,9670854,Rachel,,Ramsey,45.03888,-93.17714,Entire home/apt,1000,2,9,2019-08-05,0.65,1,14
22907123,Skyview Bedroom + Bonus Bedroom @ Winterhill House,166573502,Stan,,Ramsey,44.94168,-93.11938,Private room,120,3,8,2019-08-30,0.39,4,0
22907136,Spacious Superbowl Pad!,76357173,Taylor,,Hennepin,45.04795,-93.42501,Entire home/apt,1650,4,0,,,1,363
22907214,Amazing 2 BR Condo 1 Block from Super Bowl,159145956,Stephanie,,Hennepin,44.97536,-93.25675,Entire home/apt,3299,3,0,,,50,0
22907514,The place,145228246,Shavez,,Hennepin,45.02194,-93.37183,Entire home/apt,1100,2,0,,,1,0
22907708,Luxury Condo 1 Block from Super Bowl - 2 BR,159145956,Stephanie,,Hennepin,44.97693,-93.25639,Entire home/apt,3169,3,0,,,50,0
22907934,Beautiful studio apartment overlooking Cedar Lake,51613953,Carla,,Hennepin,44.96825,-93.31891,Entire home/apt,1100,2,0,,,1,87
22907984,Private Apartment-Just Outside Minneapolis,169578544,Sydney,,Hennepin,44.98308,-93.23106,Entire home/apt,100,120,0,,,1,180
22908115,Room Close to Downtown Available for Superbowl,158736147,Morgan,,Hennepin,44.9888,-93.22416,Private room,250,1,0,,,1,363
22908170,Superbowl at Lake House - 12MIN to Stadium,117518288,Laura,,Ramsey,45.04647,-93.17653,Entire home/apt,750,3,0,,,1,0
22908332,SuperBowl Central!  Bustling Exciting Neighborhood,62752473,Scott,,Hennepin,44.99562,-93.25644,Entire home/apt,1000,3,0,,,1,0
22908458,Basement rental nice,169580189,Michael,,Ramsey,45.04125,-93.09278,Private room,1200,1,0,,,1,90
22908625,Super Bowl <5 mi to DT & Just Blocks to Light Rail,151222566,Zach,,Hennepin,44.92097,-93.22623,Entire home/apt,900,2,1,2018-02-05,0.05,1,0
22908658,Nice quiet town home,169586033,Anthony,,Dakota,44.78585,-93.25028,Entire home/apt,500,1,0,,,1,0
22909014,Private 4 bedroom home 4 miles from Super Bowl.,169590305,Luke,,Ramsey,44.9368,-93.17649,Entire home/apt,2500,2,0,,,1,0
22909071,4 BR/4BA Home: 15 minutes from US Bank Stadium,27594673,Michael,,Ramsey,45.06793,-93.22577,Entire home/apt,2000,2,0,,,1,89
22909144,Don's Digs,31540729,Donnie,,Hennepin,45.0451,-93.3097,Private room,120,1,2,2019-06-30,0.13,1,162
22909219,Lake Minnetonka Masterpiece for Super Bowl,74607910,Jack,,Hennepin,44.95579,-93.64258,Entire home/apt,2000,4,0,,,1,0
22909278,"★ Antique, adorable and in the perfect location ★",152328727,Alex,,Hennepin,44.96416,-93.27859,Entire home/apt,109,2,66,2019-09-29,3.21,4,165
22909300,"Superbowl Mansion, 2 stops/5min to US Bank Stadium",169593142,Michael,,Hennepin,44.97215,-93.23057,Private room,399,2,1,2018-02-05,0.05,1,0
22909346,"Upscale suburban living with 135"" home theater",35241045,Jennifer,,Hennepin,45.11554,-93.31359,Private room,235,2,1,2018-02-06,0.05,1,0
22909390,Awesome 2 BR Condo 1 Block from US Bank Stadium,159145956,Stephanie,,Hennepin,44.97696,-93.25763,Entire home/apt,2789,3,0,,,50,0
22909425,"Minneapolis Abode, 10 Minutes from Downtown",5369723,Lia,,Hennepin,44.92859,-93.29142,Entire home/apt,550,2,0,,,1,0
22909590,A Minnesota Experience,169596586,Josh,,Dakota,44.82507,-93.02395,Entire home/apt,1000,5,0,,,1,0
22909661,Prime Super Bowl LII Location,169596908,Erin,,Hennepin,45.03685,-93.37419,Entire home/apt,59,2,0,,,1,0
22909859,"Charming Home 2mi to US Bank Stadium, Super Bowl!",18774854,Kevin,,Hennepin,44.98831,-93.3023,Entire home/apt,990,1,0,,,1,0
22909930,Cozy one-bedroom with fireplace,22670943,Katie,,Hennepin,44.96067,-93.28606,Entire home/apt,495,2,1,2018-02-05,0.05,1,0
22910015,Beautiful two-story home near Super Bowl.,169601248,Christopher,,Hennepin,44.93646,-93.24853,Entire home/apt,600,1,1,2018-02-05,0.05,1,0
22910023,Beautiful Home 2 Miles from US Bank! #SuperBowl52,20950384,Andrew,,Hennepin,44.95008,-93.2677,Entire home/apt,1300,4,0,,,3,363
22910036,4 bed house for super Bowl 2018 W/transportation,169600956,Paul,,Ramsey,44.93231,-93.17715,Private room,900,1,1,2018-01-28,0.05,1,180
22910110,Historic home near light rail / Minnehaha Falls,169601884,Trevor & Andrea,,Hennepin,44.9269,-93.22148,Entire home/apt,750,3,0,,,1,0
22910203,"Quiet, Cozy, Best Location 3.7 miles to SuperBowl",169604637,Ray,,Hennepin,44.97637,-93.33424,Entire home/apt,2000,3,0,,,2,0
22910221,"4.7 miles from US Bank Stadium, great for groups",168796354,Brian,,Hennepin,45.02542,-93.24044,Entire home/apt,1500,3,0,,,1,0
22910347,2 BR Condo 1 Block from US Bank Stadium,159145956,Stephanie,,Hennepin,44.97604,-93.25799,Entire home/apt,2789,3,0,,,50,0
22910407,Suburban Retreat!,169606597,Pat,,Ramsey,45.08259,-93.21367,Private room,30,1,41,2019-09-28,1.99,1,40
22910446,Awesome location,1304798,Chris,,Hennepin,44.93937,-93.23866,Entire home/apt,950,3,0,,,1,0
22910568,Uptown Minneapolis New Apartment,169608871,Frankie,,Hennepin,44.91861,-93.31856,Entire home/apt,1300,3,0,,,1,0
22910673,Luxury Living for the Super Bowl,169608003,Jerome,,Hennepin,45.02684,-93.34897,Entire home/apt,700,4,0,,,1,365
22910819,2 Night Stay in a 2 BR Condo 1 Block from Stadium,159145956,Stephanie,,Hennepin,44.97494,-93.25624,Entire home/apt,3799,2,0,,,50,0
22911115,2 King Beds - Luxury Condo - 1 Block from Stadium,159145956,Stephanie,,Hennepin,44.9762,-93.25765,Entire home/apt,2789,3,0,,,50,0
22911332,New Home in Quiet neighborhood.,58523851,Sean,,Hennepin,45.05415,-93.38053,Entire home/apt,500,3,0,,,1,0
22912831,Hot tub *home away from home*,134267734,Sasha,,Hennepin,45.01902,-93.31702,Entire home/apt,250,2,18,2019-09-18,1.02,3,346
22915907,Slipery Joe's Superbowl Party Palace Front Bedroom,60829452,Jenevieve,,Hennepin,45.01972,-93.29228,Private room,450,1,0,,,2,89
22916646,Spacious loft with sit/stand desk!,96347388,Jade,,Hennepin,44.96989,-93.26354,Entire home/apt,600,1,4,2019-04-08,0.41,1,0
22916899,Beautiful Townhouse in Uptown!!,169668842,Shannon,,Hennepin,44.95234,-93.29567,Entire home/apt,800,2,16,2018-05-02,0.78,1,0
22917028,Nautical Master Suite 1 BR Apt in Midway,169670463,Joe,,Ramsey,44.9586,-93.16581,Entire home/apt,100,1,177,2019-09-29,8.50,2,352
22917455,Modern Southern Master Suite 1BR in Midway,169670463,Joe,,Ramsey,44.957,-93.16661,Entire home/apt,99,1,193,2019-09-26,9.26,2,275
22917677,on blue line light rail✮homemade breakfast✮3 mi DT,167696929,Troy,,Hennepin,44.93997,-93.2215,Private room,500,4,0,,,2,363
22918495,"Smart, Spatious ""Digs"" Near Rail, Airport, UMN",169682553,Roberta,,Hennepin,44.92582,-93.22049,Private room,40,2,41,2019-08-19,1.98,1,0
22919201,"Quiet & safe, close & easy access to Downtown!",123450861,Tina,,Hennepin,44.92856,-93.21958,Private room,99,1,0,,,1,0
22919336,Private Basement with outdoor Hot tub.,71112000,Rachel,,Anoka,45.0453,-93.2542,Private room,350,2,0,,,1,0
22919606,Downtown Superbowl Condo,141420954,Jalon,,Hennepin,44.97055,-93.26852,Entire home/apt,1300,1,0,,,1,0
22919800,Old Charm Upstairs Farm House w /private entrance,34857282,Michael,,Washington,44.80055,-92.90078,Entire home/apt,70,30,0,,,3,0
22919872,GREAT DEAL2018 Super Bowl ! $200per night 1 bdrm,53061081,Stephanie,,Hennepin,45.09102,-93.36787,Private room,200,2,0,,,1,0
22920238,"Cozy, clean rambler 10 miles from U.S Bank stadium",162581950,Melissa,,Hennepin,45.0298,-93.37095,Entire home/apt,300,3,0,,,2,0
22920565,Second bedroom in our house,56123498,Kate,,Washington,45.25359,-93.00587,Private room,35,1,0,,,1,88
22920960,Winter Ranch - Close to Super Bowl - Helicopter,158615765,Ann,,Carver,44.92029,-93.84556,Entire home/apt,1250,4,0,,,1,0
22920994,Super Bowl Suburban Home - Brooklyn Park,169703366,Maria,,Hennepin,45.11244,-93.35426,Entire home/apt,250,2,2,2018-02-25,0.10,1,0
22921012,Bowl House,169703438,Ifedayo,,Washington,44.91007,-92.97057,Private room,1300,2,0,,,1,0
22921079,2 Night Stay in 2BR Condo 1 Block from Stadium,159145956,Stephanie,,Hennepin,44.97664,-93.25766,Entire home/apt,2999,2,0,,,50,0
22921215,"3 blocks from light rail! Safe, quiet neighborhood",168833845,Lisa,,Hennepin,44.93528,-93.23534,Entire home/apt,1500,4,0,,,1,90
22921449,The White House Private Room Superbowl experience,100544843,Jackson,,Hennepin,44.9845,-93.24513,Private room,300,1,0,,,1,0
22921465,Stunning 2BR Condo 1 Block from Super Bowl Stadium,159145956,Stephanie,,Hennepin,44.97472,-93.25686,Entire home/apt,3799,3,0,,,50,0
22921471,Last minute convenience. What else you gonna do?,169707649,Tasha,,Hennepin,44.99515,-93.24282,Entire home/apt,2000,1,0,,,1,0
22922725,"6 blks  to Conv Ctr - sunny, clean studio APT",122133342,Zina,,Hennepin,44.95994,-93.27294,Entire home/apt,80,2,126,2019-10-11,6.13,1,120
22923048,Maple Grove Townhouse Room,162242958,Aj,,Hennepin,45.12864,-93.50631,Private room,400,1,0,,,1,0
22923061,New Listing! Luxury Condo 1 Block to Stadium,159145956,Stephanie,,Hennepin,44.97642,-93.25591,Entire home/apt,3164,1,0,,,50,0
22923204,Mansion 2 train stops from US Bank Stadium,147262831,Meagan,,Hennepin,44.97244,-93.22983,Private room,300,2,2,2019-03-31,0.10,1,365
22923236,Walk to Super Bowl! Vibrant Neighborhood!,169726881,Rebecca,,Hennepin,44.96152,-93.23865,Entire home/apt,1500,2,0,,,1,0
22923306,"SUPERBOWL WEEKEND, COZY ST PAUL HOME",169597065,Leela,,Ramsey,44.98633,-93.03417,Entire home/apt,1000,2,0,,,1,363
22923391,2 BR Condo 1 Block from Super Bowl Stadium,159145956,Stephanie,,Hennepin,44.97519,-93.25594,Entire home/apt,2789,3,0,,,50,0
22923596,Super Bowl ready upstairs bedroom,128229025,Brian,,Hennepin,44.91495,-93.49614,Private room,450,2,0,,,2,0
22923672,2 BR Condo for 4 - 1 Block from Super Bowl Stadium,159145956,Stephanie,,Hennepin,44.97635,-93.25768,Entire home/apt,2789,7,0,,,50,0
22923983,South Minneapolis 1 BR,9042086,Kim And Wade,,Hennepin,44.92562,-93.24831,Entire home/apt,275,3,0,,,1,0
22924018,Minneapolis Home - 5 miles from Downtown,169733607,Travis,,Ramsey,45.03583,-93.21153,Entire home/apt,68,3,63,2019-10-07,3.06,1,56
22924101,SUPER BOWL DT CONDO,28532179,Rachel,,Hennepin,44.97277,-93.27482,Entire home/apt,2250,1,0,,,1,365
22924225,Whole House! - Near Downtown!,169735855,Selam,,Ramsey,45.06505,-93.22605,Entire home/apt,350,1,0,,,1,179
22924672,Location! 1 Block from Stadium - 2BR Condo,159145956,Stephanie,,Hennepin,44.97505,-93.25666,Entire home/apt,2535,3,0,,,50,0
22924761,**SUPERBOWL** 4BED/4BATH/3000+SQFT/OFF-ST-PARKING,14699304,Wesley,,Hennepin,44.92995,-93.32342,Entire home/apt,2489,2,0,,,1,0
22924771,Super Cute Victorian in Trendy Neighborhood,129493880,Kathryn,,Ramsey,44.94482,-93.12839,Entire home/apt,275,2,3,2018-12-29,0.22,1,365
22924949,"Warm, Main-Level Duplex Near US Bank Stadium",169743851,Troy,,Hennepin,45.00763,-93.24101,Entire home/apt,800,2,0,,,1,0
22925723,"Cozy, spacious suite with private kitchen & bath",102347520,Nancy,,Hennepin,44.93345,-93.35345,Private room,145,3,3,2019-09-01,0.15,1,83
22925746,Super Bowl Private Garden Level Unit in NE MPLS,84303586,Sam,,Hennepin,45.01499,-93.25288,Entire home/apt,600,2,0,,,1,365
22925806,Guest Bedroom - Two Twin Beds,169755943,Judy,,Dakota,44.82529,-93.18165,Private room,25,2,53,2019-10-09,2.54,1,302
22926141,Steps to US Bank Stadium,40155582,Mackenzie,,Hennepin,44.97677,-93.2587,Entire home/apt,950,3,0,,,1,0
22926412,Central Location for Super Bowl Experience,63910027,Jeff,,Hennepin,44.9468,-93.22038,Entire home/apt,745,3,0,,,1,0
22926463,US Bank Stadium View!,88691124,Margaret,,Hennepin,44.98354,-93.24741,Entire home/apt,500,1,1,2018-01-27,0.05,1,0
22926514,SUPER BOWL Orono MN 3100 sqft 5 beds 3.5 baths,169765158,William,,Hennepin,44.98426,-93.58755,Entire home/apt,2000,3,0,,,1,0
22926617,Capital City Charmer,57188302,Kathleen,,Ramsey,44.96074,-93.15163,Private room,50,1,8,2018-08-20,0.39,1,0
22926620,Nice 3rd Floor Close to the Super Bowl.,169764675,Segundo,,Hennepin,44.95567,-93.26384,Entire home/apt,399,5,0,,,1,365
22926645,Your Minneapolis Superbowl Destination,90020968,Adam,,Dakota,44.78139,-93.17519,Private room,300,3,0,,,1,0
22927061,Super Bowl Rental On Historic Summit Ave,169772317,Betsy,,Ramsey,44.94046,-93.18045,Entire home/apt,2000,4,0,,,1,0
22927090,Room for rent,168780850,David,,Hennepin,44.91044,-93.2236,Private room,600,2,1,2018-02-05,0.05,1,0
22927227,4 bdr home w/ Gym 8 miles from US Bank Stadium!,51768498,Megan,,Ramsey,45.06378,-93.221,Entire home/apt,3000,2,0,,,1,0
22927242,"A place that you can say ""I'm home""!",128016965,Maggie,,Hennepin,45.14136,-93.32935,Private room,81,3,1,2018-01-27,0.05,1,0
22927245,Stay Close! 2 BR Condo 1 Block from the Super Bowl,159145956,Stephanie,,Hennepin,44.97528,-93.25659,Entire home/apt,2279,3,0,,,50,0
22927550,Family home ideal Super Bowl weekend getaway!,58033398,Meg,,Carver,44.8843,-93.61936,Private room,300,4,0,,,1,0
22927853,Updated Northeast Home-Walk to Cafe/Bakery/Brunch,31399680,Travis,,Hennepin,45.01896,-93.23637,Private room,100,2,26,2019-09-23,1.52,1,265
22927951,Private Apartment in Saint Paul,135940464,Mike,,Ramsey,44.94631,-93.16993,Entire home/apt,1200,1,0,,,1,90
22927959,Beautiful Victorian condo - Dayton's Bluff,85131614,Keilani,,Ramsey,44.9566,-93.07142,Entire home/apt,69,3,0,,,1,0
22928031,Warm and welcoming; full lower level of home,169785324,Amy,,Hennepin,45.01496,-93.41205,Private room,250,2,0,,,1,90
22928205,Warm and Welcoming in South Minneapolis,169787606,Suzan,,Hennepin,44.91632,-93.27629,Private room,500,3,0,,,1,88
22928295,2br Apartment in the heart of downtown,169788510,Cole,,Hennepin,44.97256,-93.27344,Private room,800,4,0,,,1,180
22928483,Large private bedroom 2 stops from US Bank Stadium,70664319,Corey,,Hennepin,44.97387,-93.22973,Private room,225,1,1,2018-02-05,0.05,1,0
22928628,Super Bowl! Great Location with Modern Amenities,169792677,Jamie,,Hennepin,44.96739,-93.35776,Entire home/apt,800,2,0,,,1,363
22928877,Super Bowl Winter Wonderland,168710199,Warren,,Hennepin,45.14455,-93.34117,Private room,1250,3,0,,,1,363
22929715,Mpls Apartment Lightrail Across St!,46384994,Sharmika,,Hennepin,44.93344,-93.2275,Entire home/apt,200,1,4,2019-04-09,0.19,1,0
22934019,Cozy house close to the action,157566590,Melissa,,Hennepin,45.08564,-93.29293,Entire home/apt,1500,1,0,,,1,0
22934146,Perfect Location for Super Bowl ticket holders!!,169842675,Jason,,Hennepin,44.91833,-93.49515,Entire home/apt,1800,1,0,,,1,0
22934222,Room in Richfield,41304063,Steph,,Hennepin,44.88577,-93.28131,Private room,300,2,0,,,1,0
22935682,New Development,125668711,LaShayne,,Washington,44.88303,-93.00541,Private room,90,2,1,2018-01-27,0.05,1,0
22936081,"SUPERBOWL 70” 4K TV, Large Home, Cleaning",46975502,Heather,,Sherburne,45.32566,-93.54958,Entire home/apt,850,1,0,,,4,0
22936270,Cozy room 20 minutes to Downtown!,169865991,Luis,,Anoka,45.17564,-93.26074,Private room,120,1,4,2018-08-04,0.19,1,42
22936930,Premier Location - Beautiful Condo,548343,Kristin,,Hennepin,44.93425,-93.33739,Entire home/apt,96,4,0,,,3,0
22937497,Eat Street Town Home - Superbowl Rental,22387613,Sharon,,Hennepin,44.95458,-93.2759,Entire home/apt,1500,3,0,,,2,364
22938160,Super Bowl Luxury Condo,157832618,Stuart,,Anoka,45.13977,-93.15806,Entire home/apt,1000,3,0,,,1,0
22938220,"Super Bowl Dream! Sleeps 12, Game Room & HotTub",1468198,New,,Dakota,44.86476,-93.09927,Entire home/apt,3500,3,0,,,1,0
22938528,Calhoun Escape,23394232,Sarah,,Hennepin,44.94814,-93.32586,Entire home/apt,400,1,1,2018-02-05,0.05,1,0
22938617,Home available for Super Bowl  20 min to downtown,59311907,Anna,,Hennepin,44.94291,-93.42152,Entire home/apt,600,1,0,,,1,365
22938672,"Condo, private home, 9 mins to SuperBowl",169888503,Joseph,,Hennepin,44.96474,-93.33596,Entire home/apt,80,1,0,,,1,180
22939020,LARGE 1BR 3 MILES FROM US BANK STADIUM #SUPERBOWL,169891772,Ibrahim,,Hennepin,44.95542,-93.28637,Entire home/apt,700,1,0,,,1,0
22939291,Super Bowl Haven,169894543,Tracy,,Dakota,44.84079,-93.03217,Entire home/apt,225,3,0,,,1,0
22939525,"Super Bowl Rental :: Luxury Townhouse, North Loop",169897144,Jairo,,Hennepin,44.98841,-93.27119,Entire home/apt,7150,1,0,,,1,0
22939622,Offering more affordable price for Superbowl fun!!,7894280,Martha,,Hennepin,44.95505,-93.252,Entire home/apt,1500,5,0,,,1,88
22939702,"Super Bowl ready, 4BR, 2Bath house, min Dwtn & MOA",169898804,Richard,,Hennepin,44.8172,-93.28237,Entire home/apt,1800,1,0,,,1,0
22940147,Super Bowl 2018 Minneapolis - Entire House,143618594,Thomas,,Hennepin,45.01897,-93.36512,Entire home/apt,997,2,0,,,2,365
22940865,"A Flat for Four, Near Stone Arch Bridge & Downtown",16356368,The Brownes,,Hennepin,44.98596,-93.24691,Entire home/apt,1495,3,1,2019-04-09,0.16,2,0
22940924,Great location 50th and France,169890151,Lizeth,,Hennepin,44.91394,-93.32797,Entire home/apt,99,5,1,2018-05-14,0.06,1,72
22940952,PRIME LOCATION! 2 BR Condo 1 Block from SB Stadium,159145956,Stephanie,,Hennepin,44.9755,-93.25673,Entire home/apt,2347,4,0,,,50,0
22941012,Country living with an urban feel Farmhouse,99360130,Jan,,Washington,45.11984,-92.96636,Entire home/apt,650,2,4,2019-07-03,0.25,1,360
22941295,2 Nights 2BR Condo 1 Block from Super Bowl Stadium,159145956,Stephanie,,Hennepin,44.9766,-93.25762,Entire home/apt,3995,2,0,,,50,0
22941654,2 Nights 2BR Condo 1 Block from Super Bowl Stadium,159145956,Stephanie,,Hennepin,44.97658,-93.25632,Entire home/apt,4777,2,0,,,50,0
22941890,3 Bedroom Home For Super Bowl RENT 1 mi Stadium!!!,82557265,Andrea,,Hennepin,44.99758,-93.24491,Entire home/apt,2750,3,0,,,1,0
22942158,2 BR Luxury Condo 1 Block from Super Bowl Stadium,159145956,Stephanie,,Hennepin,44.97688,-93.2562,Entire home/apt,3799,3,0,,,50,0
22942227,The Wild House,169921758,Erica,,Hennepin,45.05642,-93.30293,Entire home/apt,3500,3,0,,,1,0
22942484,S. Minneapolis Home 5 Miles from Stadium,169924478,Katie,,Hennepin,44.91597,-93.32572,Entire home/apt,5000,3,0,,,1,0
22942573,Beautiful bohemian bedroom minutes from downtown!,921532,Iliah,,Hennepin,44.9839,-93.3084,Private room,40,3,10,2019-10-05,0.61,2,263
22942613,Gorgeous 2BR Condo 1 Block from Super Bowl Stadium,159145956,Stephanie,,Hennepin,44.97496,-93.25629,Entire home/apt,3300,4,0,,,50,0
22942789,A place You can stay for the Super Bowl,169909831,Todd,,Hennepin,45.06184,-93.38051,Entire home/apt,500,2,0,,,1,0
22943797,2 Night Stay Available 1 Block to US Bank Stadium,159145956,Stephanie,,Hennepin,44.97699,-93.25775,Entire home/apt,3199,2,0,,,50,0
22943822,St.paul SUPERBOWL BUNGALOW. 3 Bdr.HANDICAP ACCESS.,169938385,Darin,,Ramsey,44.97996,-93.04318,Entire home/apt,3500,1,0,,,1,363
22944087,Cul-de-sac Beauty,169942159,Angela,,Dakota,44.70741,-93.25004,Entire home/apt,200,1,1,2018-02-04,0.05,1,0
22944106,Home away from home,169942284,Latoya,,Hennepin,45.02209,-93.31539,Private room,400,2,0,,,1,0
22944119,Private Condo 10min Drive to the U.S. Bank Stadium,22169405,Chloe Veronica,,Hennepin,44.96515,-93.33797,Entire home/apt,800,1,0,,,1,0
22944124,SUPERBOWL RETREAT,166182645,Meghan,,Anoka,45.18057,-93.35962,Entire home/apt,1000,3,0,,,2,0
22944275,"Spacious studio, quiet area but near everything!",70393067,Felicia,,Ramsey,44.99434,-93.17985,Private room,100,1,35,2019-10-11,1.70,3,61
22944331,SuperBowl home for rent. Late booking avail now!!!,169945131,Mark,,Wright,45.25573,-93.5499,Entire home/apt,300,1,0,,,1,0
22944341,Queen bedroom close to colleges and downtowns. Rm3,60404888,Kim And Ron,,Ramsey,45.05032,-93.15881,Private room,55,1,40,2019-09-29,1.95,2,81
22944354,SuperBowl house with party bus if needed!!!,132989367,Avery,,Washington,45.03081,-92.78931,Entire home/apt,250,2,0,,,1,0
22944452,Cozy Suite | Private Entry | <3mi to Downtown,167645504,Krista,,Hennepin,45.01677,-93.27048,Entire home/apt,55,1,115,2019-10-08,5.65,1,15
22944556,"Fully remodeled, large home for the superbowl",85736711,Jesse,,Hennepin,44.8757,-93.33896,Entire home/apt,3000,4,0,,,1,0
22944755,Woodbury Home during the Superbowl,169950991,Jonathan,,Washington,44.9089,-92.88472,Entire home/apt,900,2,0,,,1,89
22945031,Your home for the Super Bowl!,70493782,Kolby,,Hennepin,44.94477,-93.28323,Entire home/apt,499,3,1,2018-02-05,0.05,1,364
22945071,Great home and location for the Super Bowl!,169955250,Tim,,Ramsey,44.98168,-93.1232,Entire home/apt,250,3,1,2018-02-06,0.05,1,365
22945158,Great place for Superbowl (15 miles from stadium),69543805,Philip,,Anoka,45.16248,-93.32237,Private room,85,1,0,,,1,0
22945344,"Comforts of home, walking distance from Stadium",38102061,Chantra,,Hennepin,44.96489,-93.25499,Entire home/apt,185,1,0,,,1,0
22945642,"Updated townhouse, 25 minutes from US Bank Stadium",169963387,Brooke,,Washington,44.89421,-92.96985,Entire home/apt,500,2,0,,,1,0
22945668,Large Victoriona House with nice Rooms and Beds,36590674,Larkin,,Ramsey,44.9755,-93.07642,Private room,325,1,5,2019-02-17,0.30,3,162
22945805,Super bowl 1 BD APT in Uptown Mpls,107387605,Maria,,Hennepin,44.94787,-93.29084,Entire home/apt,1500,3,0,,,1,0
